constraint,layer,scheme,corpus,n_rollouts_used,n_rollouts,n_rollouts_dropped,n_defined,auroc_raw,auroc,sign,null_global_mean,null_global_p95,p_global,null_task_mean,null_task_p95,p_task,degenerate_flag
xl_final,25,rollout_max,success_ever_strict,272,272,28,272,0.305566,0.694434,-,0.52828,0.567966,0.000999,0.588769,0.638549,0.000999,False
xl_final,25,rollout_mean,success_ever_strict,272,272,28,272,0.335622,0.664378,-,0.528316,0.571456,0.000999,0.587143,0.631626,0.002997,False
xl_final,26,A,success_ever_strict,272,272,28,141440,0.395829,0.604171,-,0.516386,0.539934,0.000999,0.569469,0.59221,0.004995,False
xl_final,26,B,success_ever_strict,272,272,28,42432,0.357668,0.642332,-,0.52443,0.560765,0.000999,0.578042,0.614705,0.002997,False
xl_final,26,rollout_max,success_ever_strict,272,272,28,272,0.302471,0.697529,-,0.528422,0.568019,0.000999,0.584412,0.634271,0.000999,False
xl_final,26,rollout_mean,success_ever_strict,272,272,28,272,0.32915,0.67085,-,0.528458,0.570172,0.000999,0.588237,0.632808,0.001998,False
xl_final,27,A,success_ever_strict,272,272,28,141440,0.386023,0.613977,-,0.516858,0.541516,0.000999,0.570668,0.592946,0.000999,False
xl_final,27,B,success_ever_strict,272,272,28,42432,0.348076,0.651924,-,0.524772,0.562387,0.000999,0.579553,0.616334,0.001998,False
xl_final,27,rollout_max,success_ever_strict,272,272,28,272,0.298193,0.701807,-,0.528239,0.567372,0.000999,0.587297,0.633987,0.000999,False
xl_final,27,rollout_mean,success_ever_strict,272,272,28,272,0.321664,0.678336,-,0.528242,0.570296,0.000999,0.588592,0.633253,0.001998,False
xl_final,28,A,success_ever_strict,272,272,28,141440,0.384025,0.615975,-,0.516525,0.540444,0.000999,0.570303,0.593219,0.000999,False
xl_final,28,B,success_ever_strict,272,272,28,42432,0.338265,0.661735,-,0.524765,0.562285,0.000999,0.580017,0.616111,0.000999,False
xl_final,28,rollout_max,success_ever_strict,272,272,28,272,0.281589,0.718411,-,0.528357,0.56695,0.000999,0.589399,0.636261,0.000999,False
xl_final,28,rollout_mean,success_ever_strict,272,272,28,272,0.311589,0.688411,-,0.528421,0.571292,0.000999,0.589447,0.631305,0.000999,False
xl_final,29,A,success_ever_strict,272,272,28,141440,0.39748,0.60252,-,0.515896,0.538488,0.000999,0.565106,0.587242,0.002997,False
xl_final,29,B,success_ever_strict,272,272,28,42432,0.353755,0.646245,-,0.524433,0.560094,0.000999,0.571845,0.608667,0.001998,False
xl_final,29,rollout_max,success_ever_strict,272,272,28,272,0.304385,0.695615,-,0.528355,0.569035,0.000999,0.58056,0.630216,0.000999,False
xl_final,29,rollout_mean,success_ever_strict,272,272,28,272,0.321607,0.678393,-,0.528596,0.569545,0.000999,0.582607,0.625266,0.001998,False
xl_final,30,A,success_ever_strict,272,272,28,141440,0.431666,0.568334,-,0.51373,0.533477,0.000999,0.539593,0.561858,0.012987,False
xl_final,30,B,success_ever_strict,272,272,28,42432,0.386826,0.613174,-,0.523462,0.554875,0.001998,0.543905,0.581949,0.001998,False
xl_final,30,rollout_max,success_ever_strict,272,272,28,272,0.322733,0.677267,-,0.528901,0.567122,0.000999,0.549668,0.602918,0.000999,False
xl_final,30,rollout_mean,success_ever_strict,272,272,28,272,0.353633,0.646367,-,0.528922,0.569446,0.001998,0.555153,0.602139,0.001998,False
xl_final_hN,0,A,success_ever_strict,272,272,28,141440,0.51108,0.51108,+,0.511421,0.52843,0.430569,0.51047,0.526385,0.392607,False
xl_final_hN,0,B,success_ever_strict,272,272,28,42432,0.525387,0.525387,+,0.52293,0.559563,0.370629,0.519999,0.548127,0.333666,False
xl_final_hN,0,rollout_max,success_ever_strict,272,272,28,272,0.465582,0.534418,-,0.529223,0.571928,0.353646,0.526292,0.563747,0.2997,False
xl_final_hN,0,rollout_mean,success_ever_strict,272,272,28,272,0.535262,0.535262,+,0.529619,0.576079,0.337662,0.526294,0.566275,0.295704,False
xl_final_hN,1,A,success_ever_strict,272,272,28,141440,0.451868,0.548132,-,0.515571,0.53697,0.011988,0.528343,0.548061,0.050949,False
xl_final_hN,1,B,success_ever_strict,272,272,28,42432,0.472728,0.527272,-,0.523424,0.558039,0.334665,0.547075,0.585104,0.796204,False
xl_final_hN,1,rollout_max,success_ever_strict,272,272,28,272,0.434626,0.565374,-,0.527621,0.569162,0.060939,0.544334,0.594585,0.207792,False
xl_final_hN,1,rollout_mean,success_ever_strict,272,272,28,272,0.46547,0.53453,-,0.527733,0.5693,0.302697,0.5576,0.602423,0.775225,False
xl_final_hN,2,A,success_ever_strict,272,272,28,141440,0.451679,0.548321,-,0.515646,0.537179,0.011988,0.528164,0.547894,0.047952,False
xl_final_hN,2,B,success_ever_strict,272,272,28,42432,0.474364,0.525636,-,0.523475,0.55847,0.370629,0.546585,0.585788,0.806194,False
xl_final_hN,2,rollout_max,success_ever_strict,272,272,28,272,0.437215,0.562785,-,0.527636,0.568875,0.072927,0.543074,0.592466,0.218781,False
xl_final_hN,2,rollout_mean,success_ever_strict,272,272,28,272,0.468847,0.531153,-,0.52779,0.569283,0.345654,0.556745,0.60269,0.804196,False
xl_final_hN,3,A,success_ever_strict,272,272,28,141440,0.450315,0.549685,-,0.51571,0.537469,0.010989,0.528789,0.54849,0.041958,False
xl_final_hN,3,B,success_ever_strict,272,272,28,42432,0.472175,0.527825,-,0.523482,0.557917,0.336663,0.547181,0.586015,0.79021,False
xl_final_hN,3,rollout_max,success_ever_strict,272,272,28,272,0.435921,0.564079,-,0.527666,0.569201,0.067932,0.543114,0.592179,0.205794,False
xl_final_hN,3,rollout_mean,success_ever_strict,272,272,28,272,0.466483,0.533517,-,0.52779,0.569654,0.320679,0.557123,0.602975,0.782218,False
xl_final_hN,4,A,success_ever_strict,272,272,28,141440,0.450378,0.549622,-,0.515702,0.537344,0.00999,0.528843,0.548525,0.041958,False
xl_final_hN,4,B,success_ever_strict,272,272,28,42432,0.471638,0.528362,-,0.523496,0.558243,0.321678,0.547549,0.58622,0.785215,False
xl_final_hN,4,rollout_max,success_ever_strict,272,272,28,272,0.435639,0.564361,-,0.527667,0.569607,0.063936,0.543064,0.592109,0.202797,False
xl_final_hN,4,rollout_mean,success_ever_strict,272,272,28,272,0.46592,0.53408,-,0.527797,0.569666,0.317682,0.557796,0.603045,0.785215,False
xl_final_hN,5,A,success_ever_strict,272,272,28,141440,0.450646,0.549354,-,0.515713,0.537452,0.010989,0.528851,0.548515,0.044955,False
xl_final_hN,5,B,success_ever_strict,272,272,28,42432,0.472082,0.527918,-,0.523503,0.55849,0.325674,0.547645,0.586137,0.791209,False
xl_final_hN,5,rollout_max,success_ever_strict,272,272,28,272,0.435583,0.564417,-,0.527666,0.569767,0.062937,0.542993,0.591889,0.202797,False
xl_final_hN,5,rollout_mean,success_ever_strict,272,272,28,272,0.466427,0.533573,-,0.527798,0.569716,0.324675,0.558062,0.603163,0.79021,False
xl_final_hN,6,A,success_ever_strict,272,272,28,141440,0.451461,0.548539,-,0.515693,0.537667,0.010989,0.528609,0.548369,0.04995,False
xl_final_hN,6,B,success_ever_strict,272,272,28,42432,0.473342,0.526658,-,0.523502,0.558029,0.351648,0.547433,0.586137,0.804196,False
xl_final_hN,6,rollout_max,success_ever_strict,272,272,28,272,0.435864,0.564136,-,0.527675,0.56995,0.067932,0.543033,0.591389,0.204795,False
xl_final_hN,6,rollout_mean,success_ever_strict,272,272,28,272,0.468228,0.531772,-,0.527853,0.569376,0.347652,0.55758,0.603037,0.808192,False
xl_final_hN,7,A,success_ever_strict,272,272,28,141440,0.452669,0.547331,-,0.515717,0.53766,0.012987,0.529187,0.548599,0.071928,False
xl_final_hN,7,B,success_ever_strict,272,272,28,42432,0.477124,0.522876,-,0.523537,0.557763,0.41958,0.548759,0.586033,0.861139,False
xl_final_hN,7,rollout_max,success_ever_strict,272,272,28,272,0.437215,0.562785,-,0.527642,0.570108,0.070929,0.542865,0.591071,0.213786,False
xl_final_hN,7,rollout_mean,success_ever_strict,272,272,28,272,0.47228,0.52772,-,0.527809,0.569325,0.403596,0.558964,0.60354,0.861139,False
xl_final_hN,8,A,success_ever_strict,272,272,28,141440,0.452402,0.547598,-,0.515704,0.537658,0.012987,0.527853,0.547504,0.048951,False
xl_final_hN,8,B,success_ever_strict,272,272,28,42432,0.475905,0.524095,-,0.523545,0.557832,0.3996,0.546884,0.584626,0.826174,False
xl_final_hN,8,rollout_max,success_ever_strict,272,272,28,272,0.435639,0.564361,-,0.52767,0.570085,0.066933,0.542134,0.589979,0.193806,False
xl_final_hN,8,rollout_mean,success_ever_strict,272,272,28,272,0.471436,0.528564,-,0.527861,0.56856,0.388611,0.556915,0.601584,0.843157,False
xl_final_hN,9,A,success_ever_strict,272,272,28,141440,0.450946,0.549054,-,0.515756,0.53788,0.00999,0.527908,0.547569,0.035964,False
xl_final_hN,9,B,success_ever_strict,272,272,28,42432,0.473986,0.526014,-,0.523564,0.558178,0.360639,0.547248,0.584758,0.821179,False
xl_final_hN,9,rollout_max,success_ever_strict,272,272,28,272,0.434795,0.565205,-,0.527651,0.570003,0.064935,0.542184,0.58997,0.182817,False
xl_final_hN,9,rollout_mean,success_ever_strict,272,272,28,272,0.471492,0.528508,-,0.527776,0.569289,0.385614,0.55699,0.601286,0.849151,False
xl_final_hN,10,A,success_ever_strict,272,272,28,141440,0.454619,0.545381,-,0.515775,0.537757,0.015984,0.527012,0.546627,0.066933,False
xl_final_hN,10,B,success_ever_strict,272,272,28,42432,0.480319,0.519681,-,0.523602,0.557908,0.48951,0.546057,0.584234,0.862138,False
xl_final_hN,10,rollout_max,success_ever_strict,272,272,28,272,0.437834,0.562166,-,0.527598,0.569998,0.074925,0.541806,0.589635,0.213786,False
xl_final_hN,10,rollout_mean,success_ever_strict,272,272,28,272,0.477796,0.522204,-,0.527799,0.569044,0.505495,0.555869,0.599665,0.884116,False
xl_final_hN,11,A,success_ever_strict,272,272,28,141440,0.457329,0.542671,-,0.515514,0.537559,0.01998,0.525032,0.544507,0.07992,False
xl_final_hN,11,B,success_ever_strict,272,272,28,42432,0.487952,0.512048,-,0.523376,0.558238,0.671329,0.544182,0.582509,0.918082,False
xl_final_hN,11,rollout_max,success_ever_strict,272,272,28,272,0.441268,0.558732,-,0.527584,0.569179,0.088911,0.540289,0.587046,0.226773,False
xl_final_hN,11,rollout_mean,success_ever_strict,272,272,28,272,0.48742,0.51258,-,0.52777,0.569317,0.703297,0.553507,0.598922,0.929071,False
xl_final_hN,12,A,success_ever_strict,272,272,28,141440,0.458955,0.541045,-,0.515572,0.537635,0.031968,0.524924,0.544523,0.08991,False
xl_final_hN,12,B,success_ever_strict,272,272,28,42432,0.493009,0.506991,-,0.523237,0.558444,0.8002,0.544408,0.581941,0.959041,False
xl_final_hN,12,rollout_max,success_ever_strict,272,272,28,272,0.438678,0.561322,-,0.527576,0.568942,0.07992,0.54055,0.588405,0.208791,False
xl_final_hN,12,rollout_mean,success_ever_strict,272,272,28,272,0.492599,0.507401,-,0.5274,0.56966,0.808192,0.553015,0.598528,0.965035,False
xl_final_hN,13,A,success_ever_strict,272,272,28,141440,0.455749,0.544251,-,0.515782,0.53707,0.021978,0.526345,0.546239,0.071928,False
xl_final_hN,13,B,success_ever_strict,272,272,28,42432,0.490693,0.509307,-,0.523735,0.558711,0.751249,0.54961,0.586753,0.968032,False
xl_final_hN,13,rollout_max,success_ever_strict,272,272,28,272,0.431362,0.568638,-,0.527716,0.569708,0.053946,0.542146,0.589492,0.177822,False
xl_final_hN,13,rollout_mean,success_ever_strict,272,272,28,272,0.491586,0.508414,-,0.527797,0.569227,0.797203,0.558411,0.600771,0.972028,False
xl_final_hN,14,A,success_ever_strict,272,272,28,141440,0.451779,0.548221,-,0.515737,0.537011,0.010989,0.528771,0.548935,0.055944,False
xl_final_hN,14,B,success_ever_strict,272,272,28,42432,0.486159,0.513841,-,0.52395,0.559623,0.636364,0.551315,0.588487,0.954046,False
xl_final_hN,14,rollout_max,success_ever_strict,272,272,28,272,0.430742,0.569258,-,0.528127,0.570561,0.051948,0.544143,0.5923,0.184815,False
xl_final_hN,14,rollout_mean,success_ever_strict,272,272,28,272,0.487195,0.512805,-,0.528162,0.570665,0.714286,0.561142,0.605704,0.971029,False
xl_final_hN,15,A,success_ever_strict,272,272,28,141440,0.448597,0.551403,-,0.51594,0.537699,0.007992,0.529017,0.548311,0.028971,False
xl_final_hN,15,B,success_ever_strict,272,272,28,42432,0.476935,0.523065,-,0.524736,0.559541,0.472527,0.555338,0.592555,0.932068,False
xl_final_hN,15,rollout_max,success_ever_strict,272,272,28,272,0.422525,0.577475,-,0.528695,0.567817,0.035964,0.54541,0.592109,0.120879,False
xl_final_hN,15,rollout_mean,success_ever_strict,272,272,28,272,0.475151,0.524849,-,0.529099,0.570834,0.496503,0.564927,0.608293,0.942058,False
xl_final_hN,16,A,success_ever_strict,272,272,28,141440,0.452004,0.547996,-,0.515546,0.537296,0.015984,0.526815,0.549133,0.058941,False
xl_final_hN,16,B,success_ever_strict,272,272,28,42432,0.477858,0.522142,-,0.524845,0.558887,0.488511,0.553338,0.591543,0.896104,False
xl_final_hN,16,rollout_max,success_ever_strict,272,272,28,272,0.428153,0.571847,-,0.528546,0.568771,0.041958,0.541605,0.58717,0.151848,False
xl_final_hN,16,rollout_mean,success_ever_strict,272,272,28,272,0.481454,0.518546,-,0.52931,0.570282,0.619381,0.55833,0.604269,0.913087,False
xl_final_hN,17,A,success_ever_strict,272,272,28,141440,0.472525,0.527475,-,0.515876,0.538112,0.15984,0.518079,0.539558,0.221778,False
xl_final_hN,17,B,success_ever_strict,272,272,28,42432,0.500494,0.500494,+,0.52511,0.558159,0.988012,0.538765,0.578774,0.995005,False
xl_final_hN,17,rollout_max,success_ever_strict,272,272,28,272,0.454494,0.545506,-,0.528163,0.567941,0.1998,0.533264,0.577652,0.286713,False
xl_final_hN,17,rollout_mean,success_ever_strict,272,272,28,272,0.504475,0.504475,+,0.529218,0.569547,0.899101,0.54242,0.58795,0.949051,False
xl_final_hN,18,A,success_ever_strict,272,272,28,141440,0.490895,0.509105,-,0.51637,0.538658,0.679321,0.518066,0.539857,0.721279,False
xl_final_hN,18,B,success_ever_strict,272,272,28,42432,0.52138,0.52138,+,0.525423,0.561499,0.517483,0.53925,0.57923,0.751249,False
xl_final_hN,18,rollout_max,success_ever_strict,272,272,28,272,0.473518,0.526482,-,0.527943,0.567929,0.45954,0.531595,0.575924,0.516484,False
xl_final_hN,18,rollout_mean,success_ever_strict,272,272,28,272,0.526763,0.526763,+,0.528992,0.571512,0.478521,0.543003,0.588566,0.699301,False
xl_final_hN,19,A,success_ever_strict,272,272,28,141440,0.491027,0.508973,-,0.516513,0.539126,0.679321,0.519059,0.542299,0.753247,False
xl_final_hN,19,B,success_ever_strict,272,272,28,42432,0.517161,0.517161,+,0.525381,0.562341,0.602398,0.537567,0.577786,0.78022,False
xl_final_hN,19,rollout_max,success_ever_strict,272,272,28,272,0.476783,0.523217,-,0.528065,0.569269,0.515485,0.532062,0.575789,0.586414,False
xl_final_hN,19,rollout_mean,success_ever_strict,272,272,28,272,0.519953,0.519953,+,0.529057,0.573206,0.587413,0.5418,0.5897,0.752248,False
xl_final_hN,20,A,success_ever_strict,272,272,28,141440,0.480398,0.519602,-,0.516571,0.539975,0.35964,0.524273,0.547123,0.613387,False
xl_final_hN,20,B,success_ever_strict,272,272,28,42432,0.497155,0.502845,-,0.525421,0.562186,0.925075,0.541049,0.580122,0.973027,False
xl_final_hN,20,rollout_max,success_ever_strict,272,272,28,272,0.476895,0.523105,-,0.527851,0.571405,0.513487,0.531608,0.574453,0.576424,False
xl_final_hN,20,rollout_mean,success_ever_strict,272,272,28,272,0.49243,0.50757,-,0.529231,0.570558,0.837163,0.546483,0.591943,0.939061,False
xl_final_hN,21,A,success_ever_strict,272,272,28,141440,0.473453,0.526547,-,0.516289,0.539184,0.20979,0.536098,0.558841,0.758242,False
xl_final_hN,21,B,success_ever_strict,272,272,28,42432,0.500778,0.500778,+,0.525495,0.563027,0.98002,0.551456,0.591585,0.996004,False
xl_final_hN,21,rollout_max,success_ever_strict,272,272,28,272,0.479541,0.520459,-,0.527792,0.570417,0.55045,0.536607,0.581761,0.682318,False
xl_final_hN,21,rollout_mean,success_ever_strict,272,272,28,272,0.498621,0.501379,-,0.529361,0.573594,0.972028,0.55864,0.605586,0.998002,False
xl_final_hN,22,A,success_ever_strict,272,272,28,141440,0.462754,0.537246,-,0.515511,0.538303,0.058941,0.540044,0.56327,0.567433,False
xl_final_hN,22,B,success_ever_strict,272,272,28,42432,0.486556,0.513444,-,0.524866,0.562549,0.672328,0.555155,0.59617,0.955045,False
xl_final_hN,22,rollout_max,success_ever_strict,272,272,28,272,0.465357,0.534643,-,0.527936,0.570341,0.307692,0.539814,0.586376,0.524476,False
xl_final_hN,22,rollout_mean,success_ever_strict,272,272,28,272,0.485507,0.514493,-,0.529082,0.572722,0.701299,0.563114,0.610348,0.958042,False
xl_final_hN,23,A,success_ever_strict,272,272,28,141440,0.448706,0.551294,-,0.515382,0.538037,0.00999,0.546494,0.568683,0.363636,False
xl_final_hN,23,B,success_ever_strict,272,272,28,42432,0.482732,0.517268,-,0.524492,0.560248,0.58042,0.56155,0.601855,0.962038,False
xl_final_hN,23,rollout_max,success_ever_strict,272,272,28,272,0.468734,0.531266,-,0.527853,0.56966,0.374625,0.547481,0.598866,0.685315,False
xl_final_hN,23,rollout_mean,success_ever_strict,272,272,28,272,0.480892,0.519108,-,0.52876,0.573214,0.593407,0.571686,0.621101,0.962038,False
xl_final_hN,24,A,success_ever_strict,272,272,28,141440,0.439827,0.560173,-,0.515392,0.538,0.000999,0.546295,0.568013,0.151848,False
xl_final_hN,24,B,success_ever_strict,272,272,28,42432,0.471495,0.528505,-,0.523934,0.559483,0.341658,0.563397,0.603181,0.924076,False
xl_final_hN,24,rollout_max,success_ever_strict,272,272,28,272,0.465807,0.534193,-,0.528104,0.569207,0.322677,0.551262,0.60139,0.699301,False
xl_final_hN,24,rollout_mean,success_ever_strict,272,272,28,272,0.468396,0.531604,-,0.528643,0.569835,0.380619,0.574358,0.622925,0.927073,False
xl_final_hN,25,A,success_ever_strict,272,272,28,141440,0.439302,0.560698,-,0.514847,0.537053,0.000999,0.542722,0.564997,0.102897,False
xl_final_hN,25,B,success_ever_strict,272,272,28,42432,0.465031,0.534969,-,0.523648,0.558236,0.233766,0.5635,0.602266,0.883117,False
xl_final_hN,25,rollout_max,success_ever_strict,272,272,28,272,0.467946,0.532054,-,0.528092,0.569215,0.357642,0.548986,0.598978,0.699301,False
xl_final_hN,25,rollout_mean,success_ever_strict,272,272,28,272,0.459166,0.540834,-,0.528654,0.570614,0.248751,0.576191,0.623524,0.894106,False
xl_final_hN,26,A,success_ever_strict,272,272,28,141440,0.44651,0.55349,-,0.514733,0.537098,0.004995,0.539404,0.561694,0.13986,False
xl_final_hN,26,B,success_ever_strict,272,272,28,42432,0.469878,0.530122,-,0.523513,0.557539,0.300699,0.559673,0.598514,0.897103,False
xl_final_hN,26,rollout_max,success_ever_strict,272,272,28,272,0.477008,0.522992,-,0.528109,0.570682,0.545455,0.546286,0.595095,0.764236,False
xl_final_hN,26,rollout_mean,success_ever_strict,272,272,28,272,0.463781,0.536219,-,0.528682,0.569992,0.315684,0.571997,0.618396,0.897103,False
xl_final_hN,27,A,success_ever_strict,272,272,28,141440,0.454753,0.545247,-,0.514438,0.535493,0.010989,0.530765,0.553883,0.14985,False
xl_final_hN,27,B,success_ever_strict,272,272,28,42432,0.468747,0.531253,-,0.52333,0.557046,0.276723,0.547746,0.587917,0.736264,False
xl_final_hN,27,rollout_max,success_ever_strict,272,272,28,272,0.479597,0.520403,-,0.527926,0.569396,0.556444,0.539361,0.587052,0.725275,False
xl_final_hN,27,rollout_mean,success_ever_strict,272,272,28,272,0.46198,0.53802,-,0.528632,0.572016,0.273726,0.556546,0.607213,0.721279,False
xl_final_hN,28,A,success_ever_strict,272,272,28,141440,0.473747,0.526253,-,0.514383,0.534442,0.155844,0.519242,0.54052,0.282717,False
xl_final_hN,28,B,success_ever_strict,272,272,28,42432,0.484165,0.515835,-,0.523245,0.555258,0.594406,0.532866,0.57127,0.742258,False
xl_final_hN,28,rollout_max,success_ever_strict,272,272,28,272,0.482242,0.517758,-,0.528202,0.569927,0.613387,0.531086,0.573257,0.653347,False
xl_final_hN,28,rollout_mean,success_ever_strict,272,272,28,272,0.482186,0.517814,-,0.528751,0.5691,0.626374,0.538427,0.584513,0.727273,False
xl_final_hN,29,A,success_ever_strict,272,272,28,141440,0.504202,0.504202,+,0.51441,0.535849,0.817183,0.511964,0.528365,0.774226,False
xl_final_hN,29,B,success_ever_strict,272,272,28,42432,0.513005,0.513005,+,0.523833,0.5583,0.684316,0.520544,0.548591,0.62038,False
